Client Code,TradeDate,Segment,ScripName,ScripCode,Strike Price,ExpiryDate,ISIN,BuyQty,BuyPrice,BuyAmount,SellQty,SellPrice,SellAmount,Ord,
105629,26/04/2022,CASH,COAL INDIA LTD.,,0,,INE522F01014,10,189.00,1890.00,0,0.00,0.00,1650943,
105629,02/05/2022,CASH,COAL INDIA LTD.,,0,,INE522F01014,10,187.00,1870.00,0,0.00,0.00,1651472,
105629,04/05/2022,CASH,COAL INDIA LTD.,,0,,INE522F01014,4,188.00,752.00,0,0.00,0.00,1651634,
105629,04/05/2022,CASH,COAL INDIA LTD.,,0,,INE522F01014,1,188.00,188.00,0,0.00,0.00,1651634,
105629,04/05/2022,CASH,COAL INDIA LTD.,,0,,INE522F01014,5,188.00,940.00,0,0.00,0.00,1651634,
105629,10/05/2022,CASH,COAL INDIA LTD.,,0,,INE522F01014,10,170.00,1700.00,0,0.00,0.00,1652167,
105629,12/09/2022,CASH,COAL INDIA LTD.,,0,,INE522F01014,3,231.00,693.00,0,0.00,0.00,1662953,
105629,12/09/2022,CASH,COAL INDIA LTD.,,0,,INE522F01014,7,231.00,1617.00,0,0.00,0.00,1662953,
105629,03/10/2022,CASH,COAL INDIA LTD.,,0,,INE522F01014,5,216.00,1080.00,0,0.00,0.00,10000,
105629,14/12/2022,CASH,COAL INDIA LTD.,,0,,INE522F01014,5,232.00,1160.00,0,0.00,0.00,10000,
105629,29/10/2020,CASH,Cochin Shipyard Limited,,0,,INE704P01025,5,343.00,1715.00,0,0.00,0.00,1603942,
105629,22/03/2022,CASH,Cochin Shipyard Limited,,0,,INE704P01025,5,300.00,1500.00,0,0.00,0.00,10000,
105629,26/09/2022,CASH,Cochin Shipyard Limited,,0,,INE704P01025,5,410.00,2050.00,0,0.00,0.00,10000,
105629,08/12/2022,CASH,Cochin Shipyard Limited,,0,,INE704P01025,5,624.00,3120.00,0,0.00,0.00,10000,
105629,27/01/2023,CASH,Cochin Shipyard Limited,,0,,INE704P01025,2,475.60,951.20,0,0.00,0.00,10000,
105629,27/01/2023,CASH,Cochin Shipyard Limited,,0,,INE704P01025,3,475.65,1426.95,0,0.00,0.00,10000,
105629,01/03/2023,CASH,Cochin Shipyard Limited,,0,,INE704P01025,5,459.00,2295.00,0,0.00,0.00,10000,
105629,27/03/2023,CASH,Cochin Shipyard Limited,,0,,INE704P01025,5,419.00,2095.00,0,0.00,0.00,10000,
105629,22/05/2023,CASH,Cochin Shipyard Limited,,0,,INE704P01025,5,487.00,2435.00,0,0.00,0.00,1684747,
105629,03/11/2021,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1510.00,1510.00,0,0.00,0.00,1635924,
105629,17/12/2021,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1425.00,1425.00,0,0.00,0.00,10000,
105629,21/12/2021,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1435.00,1435.00,0,0.00,0.00,10000,
105629,06/01/2022,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1457.00,1457.00,0,0.00,0.00,10000,
105629,11/03/2022,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1512.00,1512.00,0,0.00,0.00,10000,
105629,13/06/2022,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1518.00,1518.00,0,0.00,0.00,10000,
105629,17/06/2022,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1477.00,1477.00,0,0.00,0.00,10000,
105629,23/06/2022,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1497.00,1497.00,0,0.00,0.00,1655971,
105629,30/06/2022,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1497.00,1497.00,0,0.00,0.00,10000,
105629,26/07/2022,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1540.00,1540.00,0,0.00,0.00,10000,
105629,01/08/2022,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1571.00,1571.00,0,0.00,0.00,10000,
105629,25/08/2022,CASH,COLGATE-PALMOLIVE (INDIA) LTD.,,0,,INE259A01022,1,1570.00,1570.00,0,0.00,0.00,1661411,
105629,25/05/2023,CASH,Crompton Greaves Consumer Elec,,0,,INE299U01018,0,0.00,0.00,10,275.30,2753.00,1684985,
105629,06/07/2022,CASH,CYIENT LIMITED,,0,,INE136B01020,1,735.00,735.00,0,0.00,0.00,10000,
105629,03/10/2022,CASH,CYIENT LIMITED,,0,,INE136B01020,1,780.00,780.00,0,0.00,0.00,10000,
105629,13/08/2020,CASH,DABUR INDIA LTD.,,0,,INE016A01026,1,497.00,497.00,0,0.00,0.00,10000,
105629,24/08/2020,CASH,DABUR INDIA LTD.,,0,,INE016A01026,1,490.00,490.00,0,0.00,0.00,10000,
105629,27/08/2020,CASH,DABUR INDIA LTD.,,0,,INE016A01026,1,492.50,492.50,0,0.00,0.00,10000,
105629,01/09/2020,CASH,DABUR INDIA LTD.,,0,,INE016A01026,1,478.00,478.00,0,0.00,0.00,10000,
105629,28/05/2021,CASH,DABUR INDIA LTD.,,0,,INE016A01026,0,0.00,0.00,1,531.70,531.70,10000,
105629,28/05/2021,CASH,DABUR INDIA LTD.,,0,,INE016A01026,0,0.00,0.00,1,531.70,531.70,10000,
105629,28/05/2021,CASH,DABUR INDIA LTD.,,0,,INE016A01026,0,0.00,0.00,1,531.70,531.70,10000,
105629,28/05/2021,CASH,DABUR INDIA LTD.,,0,,INE016A01026,0,0.00,0.00,1,531.70,531.70,10000,
105629,04/09/2020,CASH,DECCAN CEMENTS LTD.,,0,,INE583C01021,2,291.00,582.00,0,0.00,0.00,10000,
105629,08/09/2020,CASH,DECCAN CEMENTS LTD.,,0,,INE583C01021,1,284.00,284.00,0,0.00,0.00,10000,
105629,06/10/2020,CASH,DECCAN CEMENTS LTD.,,0,,INE583C01021,1,280.25,280.25,0,0.00,0.00,10000,
105629,06/11/2020,CASH,DECCAN CEMENTS LTD.,,0,,INE583C01021,0,0.00,0.00,4,341.00,1364.00,10000,
105629,24/08/2020,CASH,DELTA CORP LTD.,,0,,INE124G01033,10,116.00,1160.00,0,0.00,0.00,10000,
105629,25/09/2020,CASH,DELTA CORP LTD.,,0,,INE124G01033,5,104.00,520.00,0,0.00,0.00,10000,
105629,14/10/2020,CASH,DELTA CORP LTD.,,0,,INE124G01033,5,105.05,525.25,0,0.00,0.00,10000,
105629,19/07/2021,CASH,DELTA CORP LTD.,,0,,INE124G01033,0,0.00,0.00,20,180.80,3616.00,11000,
105629,22/07/2020,CASH,DHAMPUR SUGAR MILLS LTD.,,0,,INE041A01016,10,135.50,1355.00,0,0.00,0.00,10000,
105629,10/08/2020,CASH,DHAMPUR SUGAR MILLS LTD.,,0,,INE041A01016,0,0.00,0.00,10,137.00,1370.00,10000,
105629,26/08/2022,CASH,Dixon Technologies (India) Lim,,0,,INE935N01020,5,4105.00,20525.00,0,0.00,0.00,11000,
105629,29/08/2022,CASH,Dixon Technologies (India) Lim,,0,,INE935N01020,1,3970.00,3970.00,0,0.00,0.00,11000,
105629,08/12/2022,CASH,Dixon Technologies (India) Lim,,0,,INE935N01020,1,4159.00,4159.00,0,0.00,0.00,11000,
105629,05/07/2023,CASH,Dixon Technologies (India) Lim,,0,,INE935N01020,1,4211.00,4211.00,0,0.00,0.00,1688549,
105629,19/10/2020,CASH,DLF LTD.,,0,,INE271C01023,10,163.70,1637.00,0,0.00,0.00,10000,
105629,19/11/2020,CASH,DLF LTD.,,0,,INE271C01023,5,195.00,975.00,0,0.00,0.00,10000,
105629,02/02/2021,CASH,DLF LTD.,,0,,INE271C01023,10,287.00,2870.00,0,0.00,0.00,10000,
105629,11/05/2021,CASH,DLF LTD.,,0,,INE271C01023,0,0.00,0.00,25,265.00,6625.00,10000,
105629,19/07/2022,CASH,E.I.D.-PARRY (INDIA) LTD.,,0,,INE126A01031,2,560.00,1120.00,0,0.00,0.00,11000,
105629,27/07/2022,CASH,E.I.D.-PARRY (INDIA) LTD.,,0,,INE126A01031,1,552.70,552.70,0,0.00,0.00,11000,
105629,02/09/2022,CASH,E.I.D.-PARRY (INDIA) LTD.,,0,,INE126A01031,2,532.00,1064.00,0,0.00,0.00,11000,
105629,03/10/2022,CASH,E.I.D.-PARRY (INDIA) LTD.,,0,,INE126A01031,2,580.00,1160.00,0,0.00,0.00,11000,
105629,06/06/2023,CASH,E.I.D.-PARRY (INDIA) LTD.,,0,,INE126A01031,5,471.00,2355.00,0,0.00,0.00,1686040,
105629,12/06/2023,CASH,E.I.D.-PARRY (INDIA) LTD.,,0,,INE126A01031,2,471.90,943.80,0,0.00,0.00,1686559,
105629,13/06/2023,CASH,E.I.D.-PARRY (INDIA) LTD.,,0,,INE126A01031,3,467.00,1401.00,0,0.00,0.00,1686644,
105629,30/06/2023,CASH,E.I.D.-PARRY (INDIA) LTD.,,0,,INE126A01031,2,463.00,926.00,0,0.00,0.00,1688104,
105629,26/08/2022,CASH,eMudhra Limited,,0,,INE01QM01018,2,361.90,723.80,0,0.00,0.00,11000,
105629,14/07/2020,CASH,Escorts Kubota Limited,,0,,INE042A01014,2,1084.00,2168.00,0,0.00,0.00,11000,
105629,31/08/2020,CASH,Escorts Kubota Limited,,0,,INE042A01014,1,1115.00,1115.00,0,0.00,0.00,11000,
105629,08/09/2020,CASH,Escorts Kubota Limited,,0,,INE042A01014,1,1135.00,1135.00,0,0.00,0.00,11000,
105629,24/12/2020,CASH,Escorts Kubota Limited,,0,,INE042A01014,1,1257.00,1257.00,0,0.00,0.00,11000,
105629,16/12/2021,CASH,Escorts Kubota Limited,,0,,INE042A01014,1,1830.00,1830.00,0,0.00,0.00,11000,
105629,20/12/2021,CASH,Escorts Kubota Limited,,0,,INE042A01014,1,1812.00,1812.00,0,0.00,0.00,11000,
105629,12/04/2022,CASH,Escorts Kubota Limited,,0,,INE042A01014,0,0.00,0.00,7,1590.00,11130.00,11000,
105629,26/05/2021,CASH,FEDERAL BANK LTD.,,0,,INE171A01029,10,87.00,870.00,0,0.00,0.00,11000,
105629,02/06/2021,CASH,FEDERAL BANK LTD.,,0,,INE171A01029,10,87.60,876.00,0,0.00,0.00,11000,
105629,03/06/2021,CASH,FEDERAL BANK LTD.,,0,,INE171A01029,10,88.00,880.00,0,0.00,0.00,11000,
105629,15/07/2021,CASH,FEDERAL BANK LTD.,,0,,INE171A01029,10,88.35,883.50,0,0.00,0.00,11000,
105629,10/01/2022,CASH,FEDERAL BANK LTD.,,0,,INE171A01029,0,0.00,0.00,20,95.55,1911.00,11000,
105629,01/07/2022,CASH,FEDERAL BANK LTD.,,0,,INE171A01029,0,0.00,0.00,1,92.75,92.75,11000,
105629,01/07/2022,CASH,FEDERAL BANK LTD.,,0,,INE171A01029,0,0.00,0.00,69,92.70,6396.30,11000,
105629,17/06/2021,CASH,FINOLEX INDUSTRIES LTD.,,0,,INE183A01024,10,169.00,1690.00,0,0.00,0.00,11000,
105629,28/06/2021,CASH,FINOLEX INDUSTRIES LTD.,,0,,INE183A01024,10,185.00,1850.00,0,0.00,0.00,11000,
105629,21/10/2021,CASH,FINOLEX INDUSTRIES LTD.,,0,,INE183A01024,0,0.00,0.00,20,223.00,4460.00,11000,
105629,08/12/2022,CASH,FINOLEX INDUSTRIES LTD.,,0,,INE183A01024,0,0.00,0.00,100,173.35,17335.00,11000,
105629,04/09/2020,CASH,FIRSTSOURCE SOLUTIONS LTD.,,0,,INE684F01012,1,62.90,62.90,0,0.00,0.00,1599190,
105629,04/09/2020,CASH,FIRSTSOURCE SOLUTIONS LTD.,,0,,INE684F01012,8,62.90,503.20,0,0.00,0.00,1599190,
105629,04/09/2020,CASH,FIRSTSOURCE SOLUTIONS LTD.,,0,,INE684F01012,11,63.00,693.00,0,0.00,0.00,1599190,
105629,04/09/2020,CASH,FIRSTSOURCE SOLUTIONS LTD.,,0,,INE684F01012,10,62.80,628.00,0,0.00,0.00,1599190,
105629,13/10/2020,CASH,FIRSTSOURCE SOLUTIONS LTD.,,0,,INE684F01012,10,72.00,720.00,0,0.00,0.00,11000,
105629,03/01/2022,CASH,FIRSTSOURCE SOLUTIONS LTD.,,0,,INE684F01012,10,188.00,1880.00,0,0.00,0.00,11000,
105629,15/11/2022,CASH,FIRSTSOURCE SOLUTIONS LTD.,,0,,INE684F01012,0,0.00,0.00,50,110.00,5500.00,11000,
105629,09/09/2020,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,5,134.95,674.75,0,0.00,0.00,1599622,
105629,14/09/2020,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,3,132.90,398.70,0,0.00,0.00,1600075,
105629,07/10/2020,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,5,138.80,694.00,0,0.00,0.00,1602041,
105629,20/12/2021,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,5,268.50,1342.50,0,0.00,0.00,11000,
105629,27/12/2021,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,10,278.00,2780.00,0,0.00,0.00,11000,
105629,27/12/2021,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,5,279.00,1395.00,0,0.00,0.00,11000,
105629,29/12/2021,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,5,289.00,1445.00,0,0.00,0.00,11000,
105629,04/01/2022,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,5,304.00,1520.00,0,0.00,0.00,11000,
105629,06/01/2022,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,5,287.95,1439.75,0,0.00,0.00,11000,
105629,14/01/2022,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,5,286.00,1430.00,0,0.00,0.00,11000,
105629,06/06/2023,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,0,0.00,0.00,34,278.50,9469.00,1686022,
105629,06/06/2023,CASH,FORTIS HEALTHCARE LTD.,,0,,INE061F01013,0,0.00,0.00,19,278.50,5291.50,1686022,
105629,10/08/2020,CASH,Future Retail Ltd.,,0,,INE752P01024,10,107.40,1074.00,0,0.00,0.00,11000,
105629,10/08/2021,CASH,Future Retail Ltd.,,0,,INE752P01024,0,0.00,0.00,10,52.00,520.00,11000,
105629,02/11/2020,CASH,GAIL (INDIA) LTD.,,0,,INE129A01019,10,84.00,840.00,0,0.00,0.00,1604287,
105629,02/11/2020,CASH,GAIL (INDIA) LTD.,,0,,INE129A01019,10,83.70,837.00,0,0.00,0.00,1604287,
105629,14/01/2021,CASH,GAIL (INDIA) LTD.,,0,,INE129A01019,5,144.00,720.00,0,0.00,0.00,11000,
105629,23/03/2022,CASH,GAIL (INDIA) LTD.,,0,,INE129A01019,10,144.00,1440.00,0,0.00,0.00,11000,
105629,23/07/2020,CASH,GHCL LTD.,,0,,INE539A01019,50,161.50,8075.00,0,0.00,0.00,11000,
105629,27/08/2020,CASH,GHCL LTD.,,0,,INE539A01019,0,0.00,0.00,3,169.00,507.00,11000,
105629,27/08/2020,CASH,GHCL LTD.,,0,,INE539A01019,0,0.00,0.00,7,169.00,1183.00,11000,
105629,28/08/2020,CASH,GHCL LTD.,,0,,INE539A01019,0,0.00,0.00,10,169.50,1695.00,11000,
105629,04/09/2020,CASH,GHCL LTD.,,0,,INE539A01019,0,0.00,0.00,10,165.70,1657.00,11000,
105629,15/09/2020,CASH,GHCL LTD.,,0,,INE539A01019,0,0.00,0.00,10,170.30,1703.00,11000,
105629,13/06/2022,CASH,GHCL LTD.,,0,,INE539A01019,1,635.00,635.00,0,0.00,0.00,11000,
105629,14/06/2022,CASH,GHCL LTD.,,0,,INE539A01019,1,634.00,634.00,0,0.00,0.00,11000,
105629,03/08/2022,CASH,GHCL LTD.,,0,,INE539A01019,1,622.00,622.00,0,0.00,0.00,11000,
105629,03/08/2022,CASH,GHCL LTD.,,0,,INE539A01019,1,622.00,622.00,0,0.00,0.00,11000,
105629,05/08/2022,CASH,GHCL LTD.,,0,,INE539A01019,2,604.00,1208.00,0,0.00,0.00,11000,
105629,29/08/2022,CASH,GHCL LTD.,,0,,INE539A01019,2,590.00,1180.00,0,0.00,0.00,11000,
105629,16/11/2022,CASH,GHCL LTD.,,0,,INE539A01019,1,593.00,593.00,0,0.00,0.00,11000,
105629,16/11/2022,CASH,GHCL LTD.,,0,,INE539A01019,1,593.00,593.00,0,0.00,0.00,11000,
105629,10/05/2023,CASH,GHCL LTD.,,0,,INE539A01019,5,494.40,2472.00,0,0.00,0.00,1683712,
105629,05/12/2022,CASH,Global Health Limited,,0,,INE474Q01031,10,458.00,4580.00,0,0.00,0.00,12000,
105629,14/12/2022,CASH,Global Health Limited,,0,,INE474Q01031,5,450.00,2250.00,0,0.00,0.00,12000,
105629,23/09/2021,CASH,GMR Airports Limited,,0,,INE776C01039,0,0.00,0.00,44,36.10,1588.40,11000,
105629,23/09/2021,CASH,GMR Airports Limited,,0,,INE776C01039,0,0.00,0.00,1,36.10,36.10,11000,
105629,23/09/2021,CASH,GMR Airports Limited,,0,,INE776C01039,0,0.00,0.00,1,36.10,36.10,11000,
105629,23/09/2021,CASH,GMR Airports Limited,,0,,INE776C01039,0,0.00,0.00,1,36.10,36.10,11000,
105629,23/09/2021,CASH,GMR Airports Limited,,0,,INE776C01039,0,0.00,0.00,1,36.10,36.10,11000,
105629,23/09/2021,CASH,GMR Airports Limited,,0,,INE776C01039,0,0.00,0.00,40,36.10,1444.00,11000,
105629,23/09/2021,CASH,GMR Airports Limited,,0,,INE776C01039,0,0.00,0.00,12,36.10,433.20,11000,
105629,06/11/2020,CASH,Godrej Agrovet Limited,,0,,INE850D01014,1,504.00,504.00,0,0.00,0.00,11000,
105629,30/08/2021,CASH,Godrej Agrovet Limited,,0,,INE850D01014,0,0.00,0.00,1,625.00,625.00,11000,
105629,12/10/2020,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,2,705.00,1410.00,0,0.00,0.00,11000,
105629,14/10/2020,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,1,704.00,704.00,0,0.00,0.00,11000,
105629,14/10/2020,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,1,701.00,701.00,0,0.00,0.00,11000,
105629,15/10/2020,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,1,690.00,690.00,0,0.00,0.00,11000,
105629,30/10/2020,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,1,665.00,665.00,0,0.00,0.00,11000,
105629,06/11/2020,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,1,668.00,668.00,0,0.00,0.00,11000,
105629,23/11/2020,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,1,710.00,710.00,0,0.00,0.00,11000,
105629,25/11/2020,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,1,696.50,696.50,0,0.00,0.00,11000,
105629,02/12/2020,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,1,716.65,716.65,0,0.00,0.00,11000,
105629,09/12/2020,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,2,705.00,1410.00,0,0.00,0.00,11000,
105629,31/08/2021,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,2,1075.00,2150.00,0,0.00,0.00,11000,
105629,29/10/2021,CASH,GODREJ CONSUMER PRODUCTS LTD.,,0,,INE102D01028,1,955.00,955.00,0,0.00,0.00,1635493,
105629,03/09/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,2,1580.00,3160.00,0,0.00,0.00,11000,
105629,03/09/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,2,1580.00,3160.00,0,0.00,0.00,11000,
105629,06/09/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,1580.00,1580.00,0,0.00,0.00,11000,
105629,07/09/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,1574.00,1574.00,0,0.00,0.00,11000,
105629,08/09/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,1570.00,1570.00,0,0.00,0.00,11000,
105629,28/09/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,2200.00,2200.00,0,0.00,0.00,11000,
105629,05/10/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,2278.00,2278.00,0,0.00,0.00,11000,
105629,18/10/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,2500.00,2500.00,0,0.00,0.00,11000,
105629,20/10/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,2350.00,2350.00,0,0.00,0.00,11000,
105629,11/11/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,2295.00,2295.00,0,0.00,0.00,11000,
105629,17/11/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,2230.00,2230.00,0,0.00,0.00,11000,
105629,15/12/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,2019.00,2019.00,0,0.00,0.00,11000,
105629,28/12/2021,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,1850.00,1850.00,0,0.00,0.00,11000,
105629,04/02/2022,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,1,1525.00,1525.00,0,0.00,0.00,11000,
105629,14/12/2022,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,0,0.00,0.00,6,1317.00,7902.00,11000,
105629,20/06/2023,CASH,GODREJ PROPERTIES LTD,,0,,INE484J01027,0,0.00,0.00,10,1550.00,15500.00,1687238,
105629,02/11/2021,CASH,GRASIM INDUSTRIES LTD.,,0,,INE047A01021,1,1740.00,1740.00,0,0.00,0.00,1635841,
105629,26/11/2021,CASH,GRASIM INDUSTRIES LTD.,,0,,INE047A01021,1,1715.00,1715.00,0,0.00,0.00,1637897,
105629,15/12/2021,CASH,GRASIM INDUSTRIES LTD.,,0,,INE047A01021,1,1702.50,1702.50,0,0.00,0.00,11000,
105629,21/12/2021,CASH,GRASIM INDUSTRIES LTD.,,0,,INE047A01021,1,1660.00,1660.00,0,0.00,0.00,11000,
105629,24/12/2021,CASH,GRASIM INDUSTRIES LTD.,,0,,INE047A01021,1,1611.00,1611.00,0,0.00,0.00,1640336,
105629,12/08/2022,CASH,GRASIM INDUSTRIES LTD.,,0,,INE047A01021,1,1644.00,1644.00,0,0.00,0.00,11000,
105629,01/10/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,345.95,345.95,0,0.00,0.00,1601523,
105629,01/10/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,345.00,345.00,0,0.00,0.00,1601523,
105629,01/10/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,343.50,343.50,0,0.00,0.00,1601523,
105629,01/10/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,343.00,343.00,0,0.00,0.00,1601523,
105629,05/10/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,344.00,344.00,0,0.00,0.00,11000,
105629,06/10/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,349.50,349.50,0,0.00,0.00,1601955,
105629,14/10/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,354.00,354.00,0,0.00,0.00,1602646,
105629,16/10/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,334.00,334.00,0,0.00,0.00,1602819,
105629,16/10/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,330.00,330.00,0,0.00,0.00,1602819,
105629,16/10/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,325.00,325.00,0,0.00,0.00,1602819,
105629,11/11/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,318.90,318.90,0,0.00,0.00,11000,
105629,09/12/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,5,322.60,1613.00,0,0.00,0.00,11000,
105629,09/12/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,5,322.00,1610.00,0,0.00,0.00,11000,
105629,29/12/2020,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,349.00,349.00,0,0.00,0.00,11000,
105629,05/01/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,5,340.00,1700.00,0,0.00,0.00,11000,
105629,25/01/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,3,360.00,1080.00,0,0.00,0.00,11000,
105629,27/01/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,357.50,357.50,0,0.00,0.00,11000,
105629,01/02/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,345.00,345.00,0,0.00,0.00,11000,
105629,15/02/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,400.00,800.00,0,0.00,0.00,11000,
105629,18/02/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,524.95,524.95,0,0.00,0.00,11000,
105629,18/02/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,540.00,540.00,0,0.00,0.00,11000,
105629,18/02/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,510.00,1020.00,0,0.00,0.00,11000,
105629,23/02/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,542.00,1084.00,0,0.00,0.00,11000,
105629,24/02/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,508.00,1016.00,0,0.00,0.00,11000,
105629,25/02/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,526.00,526.00,0,0.00,0.00,11000,
105629,01/03/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,530.00,1060.00,0,0.00,0.00,11000,
105629,15/03/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,531.00,531.00,0,0.00,0.00,11000,
105629,30/04/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,714.00,714.00,0,0.00,0.00,11000,
105629,30/04/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,730.00,730.00,0,0.00,0.00,11000,
105629,30/04/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,727.45,1454.90,0,0.00,0.00,11000,
105629,30/04/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,2,722.00,1444.00,0,0.00,0.00,11000,
105629,30/04/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,718.00,718.00,0,0.00,0.00,11000,
105629,03/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,750.00,750.00,0,0.00,0.00,11000,
105629,04/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,748.00,748.00,0,0.00,0.00,11000,
105629,05/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,747.00,747.00,0,0.00,0.00,11000,
105629,06/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,750.00,750.00,0,0.00,0.00,11000,
105629,07/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,834.00,834.00,0,0.00,0.00,11000,
105629,07/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,835.00,835.00,0,0.00,0.00,11000,
105629,11/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,859.70,859.70,0,0.00,0.00,11000,
105629,11/05/2021,CASH,Happiest Minds Technologies Li,,0,,INE419U01012,1,855.00,855.00,0,0.00,0.00,11000,
